hu1,hu2,hu3,hu4,hu5,hu6,hu7,etiqueta
0.16038129532851442,9.570157397176904e-05,8.356848632726706e-05,5.502928256018497e-08,8.994666424977248e-14,4.1330639542485703e-10,-7.639059990674174e-14,1
0.16925346092371166,0.0005781119623068318,0.00015962930648534014,1.491601448206264e-06,1.3664613980923781e-11,2.8151607196879044e-08,1.8521025521274987e-11,2
0.16811977396726716,0.0004499343082856639,3.629672201930608e-05,3.769145016385828e-07,-7.338805271087374e-13,5.2379178412476695e-09,-1.1853144713140752e-12,2
0.16077745744198535,0.0004536709208356544,1.3753222177929219e-05,5.737552763818139e-08,-2.3403653527810258e-14,-5.971130961311342e-10,-4.527628888875619e-14,1
0.16872068941204393,0.0006276214883054367,4.6965539701508455e-05,3.211068067240124e-07,-4.31020108172408e-13,7.358473206280639e-09,1.170133568751241e-12,2
0.15991085334291874,2.039685571219238e-05,5.973664366001211e-05,2.771734052636506e-08,2.732774949255374e-14,8.767672204942232e-11,2.2917649287538985e-14,1
0.1636193666524062,0.0009387549984900387,0.00015016702173275753,1.7644155347311525e-06,2.7286940240784565e-11,5.183299239863648e-08,-8.959748020764082e-12,1
0.1942890908223902,0.0009256396893423582,0.004548196528105347,3.1151955207267146e-05,7.125915987333013e-09,5.254924110375081e-07,9.312300040238812e-09,3
0.160453084028579,0.0002441446882309992,4.544102086869053e-05,1.030450196780916e-07,1.8135998188853202e-13,1.291853073954261e-09,1.2972403637701574e-13,1
0.19365490116264233,0.0005777631443554395,0.004558841823301696,1.566664748841345e-05,-3.012455545490064e-09,-2.8288766491783745e-07,2.9077731663569734e-09,3
0.15968246939031963,0.00010929538439969616,1.0401268435425197e-05,1.179446163430057e-08,4.086613140932371e-15,1.2299974827333129e-10,6.042830616202259e-16,1
0.1689942180993053,0.0005681394649979513,0.00012343516637095632,4.367347254026803e-06,9.96676732503939e-11,9.250748798977776e-08,1.8673450672334205e-11,2
0.1691710970987409,0.00013565359333345605,0.0003867646064479938,6.906011346913483e-06,1.9894736864721923e-12,3.610135007731595e-08,3.5690903860814824e-10,2
0.15999182900907707,8.768823452016793e-05,4.630532426350584e-05,5.125782720659998e-08,-7.470423580335294e-14,-4.493419758370767e-10,-2.559989672042186e-14,1
0.15971365100296014,4.6921215976157945e-05,2.7909024505383196e-05,3.062756514147041e-08,1.9536697348901638e-14,1.5476696941723512e-10,-2.049748855065842e-14,1
0.17049793369161287,0.0011746451019590718,7.69147327185114e-05,2.868440854622754e-06,2.1661800135324106e-11,8.112348566234016e-08,3.6688710895352286e-11,2
0.16063928534133398,0.00037926833516764585,1.6770257281364118e-05,7.593058077857615e-08,7.839176623291706e-14,1.2776067784153112e-09,-3.458781559788075e-14,1
0.16680770977238008,9.968641204291486e-06,1.741401683706257e-05,2.255623949221762e-07,4.299210473713252e-13,6.153924340765023e-11,1.2253793521426134e-13,2
0.19376955894864284,0.0007239595406320588,0.004518578208318212,1.7592772252773058e-05,-4.2755141798332915e-09,-4.0745955297732783e-07,2.5147400866614003e-09,3
0.1923394014815214,2.669502898049517e-05,0.0045306935840419464,8.602160163237432e-07,-2.8587555926804933e-11,-2.3327747760368774e-09,4.546095663150406e-11,3
0.1609663898744706,0.00014843582569802307,0.00013136330683522846,1.8856544416721321e-07,-6.809866129440974e-13,-1.6467369965291732e-09,-6.457731350091754e-13,1
0.16691588818383432,2.0686917743103326e-05,3.415791977949391e-05,3.7052249426268615e-07,-4.4335311820017366e-14,-1.6501393772896348e-09,-1.3174125168716293e-12,2
